page;query;clics;impressions;ctr;position
"https://en.bluevistaprod.com/nos-realisations/tetro-stalactite-light-show/";"vistaprod.com";0;2;0.00;34.0
"https://en.bluevistaprod.com/nos-realisations/tetro-stalactite-light-show/";"vistaprod.net";0;2;0.00;74.0
"https://en.bluevistaprod.com/nos-realisations/tetro-stalactite-light-show/";"クリストファー ファボン";0;2;0.00;26.5
"https://en.bluevistaprod.com/nos-realisations/thx-medical-dosamat-digital-2-0/";"dosamatic";0;1;0.00;42.0
"https://en.bluevistaprod.com/nos-realisations/thx-medical-dosamat-digital-2-0/";"dosmatix";0;19;0.00;57.3
"https://en.bluevistaprod.com/nos-realisations/thx-medical-dosamat-digital-2-0/";"thx digital";0;2;0.00;94.0
"https://en.bluevistaprod.com/nos-realisations/thx-medical-dosamat-digital-2-0/";"thx medical";0;22;0.00;5.7
"https://en.bluevistaprod.com/nos-realisations/thx-medical-dosamat-digital-2-0/";"vistaprod.com";0;7;0.00;54.1
"https://en.bluevistaprod.com/nos-realisations/time-lapse-la-cleda/";"vistaprod.com";0;1;0.00;76.0
"https://en.bluevistaprod.com/nos-realisations/verizon-connect-video-presentation/";"vistaprod.com";0;4;0.00;48.5
"https://en.bluevistaprod.com/nos-realisations/verizon-connect-video-presentation/";"vistaprod.net";0;4;0.00;75.0
"https://en.bluevistaprod.com/nos-realisations/wallmapping-tokys-mesaventures/";"tokys";0;1;0.00;25.0
"https://en.bluevistaprod.com/our-achievements/";"agorythm";0;1;0.00;31.0
"https://en.bluevistaprod.com/our-achievements/";"bluevista";0;1;0.00;1.0
"https://en.bluevistaprod.com/our-achievements/";"demenagement engie";0;1;0.00;80.0
"https://en.bluevistaprod.com/our-achievements/";"déménagement engie";0;1;0.00;66.0
"https://en.bluevistaprod.com/our-achievements/";"expercite";0;1;0.00;19.0
"https://en.bluevistaprod.com/our-achievements/";"expercité";0;2;0.00;37.0
"https://en.bluevistaprod.com/our-achievements/";"vistaprod.net";0;24;0.00;32.5
